>>> Chat History with another_cleanpan::
2025-10-06 09:06:00 UTC prinsz.dom: https://www.tiktokv.com/share/video/7549934909759048978/
2025-10-06 09:05:34 UTC prinsz.dom: https://www.tiktokv.com/share/video/7557369029816569095/
2025-10-06 08:58:29 UTC prinsz.dom: https://www.tiktokv.com/share/video/7549131358979869970/
2025-10-06 08:55:55 UTC prinsz.dom: https://www.tiktokv.com/share/video/7551534028172561685/
2025-10-06 08:50:48 UTC prinsz.dom: https://www.tiktokv.com/share/video/7553274936249322760/
2025-10-06 06:08:09 UTC prinsz.dom: yes yes, I would
2025-10-05 17:10:11 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7528725042226662678/
2025-10-05 17:10:11 UTC lsnjsmn._13: GR JUST UPDATE ME ALWAYS AND SPAM MESSAGES TO ME, EURIEEEE PLSSS LIKE 24/7 🙏🙏
2025-10-05 17:07:11 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7542335235111914760/
2025-10-05 17:07:11 UTC lsnjsmn._13: IT'S ALL YOUUUUU BAEEE
2025-10-05 16:01:47 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464435069999025454/
2025-10-05 02:44:53 UTC prinsz.dom: https://www.tiktokv.com/share/video/7400210908531690783/
2025-10-05 00:15:30 UTC prinsz.dom: https://www.tiktokv.com/share/video/7556995076027665695/
2025-10-04 23:56:45 UTC prinsz.dom: https://www.tiktokv.com/share/video/7551218686418373902/
2025-10-04 17:43:53 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7556445171181833485/
2025-10-04 16:01:27 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7554087425778175265/
2025-10-04 07:24:18 UTC prinsz.dom: https://www.tiktokv.com/share/video/7553600259079851271/
2025-10-03 20:59:26 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555013277156232466/
2025-10-03 20:44:29 UTC prinsz.dom: https://www.tiktokv.com/share/video/7541517449435335949/
2025-10-03 16:02:14 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7531002613928643847/
2025-10-03 15:14:49 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7555873197879725332/
2025-10-03 15:12:56 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7556609368515513608/
2025-10-03 15:00:05 UTC lsnjsmn._13: [https://media.tenor.com/iHbCAIOwnFAAAAAl/mwah-kitty.webp]
2025-10-03 14:59:29 UTC lsnjsmn._13: [https://media.tenor.com/0JCCg3Qpx74AAAAl/cute-bear.webp]
2025-10-03 13:42:12 UTC prinsz.dom: https://www.tiktokv.com/share/video/7527811114973859074/
2025-10-03 13:41:59 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555889150159801608/
2025-10-03 13:40:16 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555964718028999950/
2025-10-03 13:39:01 UTC prinsz.dom: https://www.tiktokv.com/share/video/7520216281967119623/
2025-10-03 13:36:30 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7553726245901552918/
2025-10-03 13:26:24 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7553635096205610248/
2025-10-03 08:51:40 UTC prinsz.dom: d pa ako nag memessage e
2025-10-03 08:51:27 UTC lsnjsmn._13: Di ko nga nakikita na nagseseen ka WAHAHAHAHAHSHAHAHAHAHAH
2025-10-03 08:51:25 UTC prinsz.dom: I runno what to reply
2025-10-03 08:51:04 UTC lsnjsmn._13: Ay
2025-10-03 08:51:02 UTC prinsz.dom: wala lang ako masabi
2025-10-03 08:50:58 UTC prinsz.dom: kaninang umaga pa ako nagbabasa ng convo
2025-10-03 08:49:36 UTC lsnjsmn._13: "Bahay ni Yle"
2025-10-03 08:49:27 UTC lsnjsmn._13: Inadd ka ni shineee sa gc namin huhu
2025-10-03 08:49:12 UTC lsnjsmn._13: Baeee
2025-10-03 00:03:36 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555605734986206519/
2025-10-02 16:02:12 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7512275805519514936/
2025-10-02 10:32:49 UTC prinsz.dom: https://www.tiktokv.com/share/video/7279011583479663878/
2025-10-02 10:30:34 UTC prinsz.dom: https://www.tiktokv.com/share/video/7521498058224323862/
2025-10-02 10:12:11 UTC prinsz.dom: https://www.tiktokv.com/share/video/7556131137643449618/
2025-10-02 01:20:43 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7550336199118818568/
2025-10-02 00:10:51 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7555530233898650893/
2025-10-02 00:10:14 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7555447527076580626/
2025-10-02 00:02:12 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7451196835718384903/
2025-10-01 12:05:40 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7548441613941345543/
2025-10-01 02:45:23 UTC prinsz.dom: https://www.tiktokv.com/share/video/7546725440031821063/
2025-10-01 02:41:33 UTC lsnjsmn._13: [https://media.tenor.com/9Jlp55r7G1oAAAAl/milk-and-mocha.webp]
2025-10-01 02:38:48 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555912978168597767/
2025-10-01 01:07:49 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7527598203160612103/
2025-09-30 21:12:57 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555903732945292564/
2025-09-30 16:01:54 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7502820013154372895/
2025-09-30 13:49:09 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7545084748637621511/
2025-09-30 13:34:26 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7555039546501631239/
2025-09-30 12:49:07 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555360808830569746/
2025-09-30 12:41:01 UTC lsnjsmn._13: That's good
2025-09-30 12:40:09 UTC prinsz.dom: opo!
2025-09-30 12:39:45 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7555305494362017031/
2025-09-30 12:38:35 UTC lsnjsmn._13: Kumain ka naaaaaaaaa??
2025-09-30 12:35:23 UTC lsnjsmn._13: Ay yeah, i understand nmn
2025-09-30 12:35:01 UTC prinsz.dom: d ko sinusuot sa bahay kasi malalaman ng nanay ko
2025-09-30 12:34:37 UTC lsnjsmn._13: Ah, why?
2025-09-30 12:34:22 UTC prinsz.dom: yeah, kaso not always
2025-09-30 12:33:58 UTC lsnjsmn._13: Wait, suot mo parin ba yung hairtie?
2025-09-30 12:33:43 UTC lsnjsmn._13: Kaya pala, dpat sumabay ka nalang po muna sa mga cm's mo na may payong
2025-09-30 12:33:20 UTC prinsz.dom: wala rin
2025-09-30 12:33:07 UTC lsnjsmn._13: May panyo ka?
2025-09-30 12:32:59 UTC lsnjsmn._13: Oh
2025-09-30 12:31:35 UTC prinsz.dom: late na nalaman
2025-09-30 12:31:29 UTC prinsz.dom: naiwan kanina sa bahay
2025-09-30 12:31:23 UTC prinsz.dom: walang payong
2025-09-30 12:30:50 UTC lsnjsmn._13: Ah, thanks. Ba't ka muna ulit nagpaulan kanina?
2025-09-30 08:50:18 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555506412437114120/
2025-09-29 22:53:56 UTC prinsz.dom: https://www.tiktokv.com/share/video/7555408425199389983/
2025-09-29 16:03:15 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7546048409371675934/
2025-09-29 11:48:53 UTC prinsz.dom: yeah ik, sorry bout those
2025-09-29 11:48:20 UTC lsnjsmn._13: Sorry if hadlang ako sa fun moments mo or what, alm mo naman na siguro sky yung tama at mali, right? hmmm
2025-09-29 11:47:12 UTC prinsz.dom: yes, I'm sorry if I put joy over health
2025-09-29 11:46:28 UTC lsnjsmn._13: And i'm sorry about that
2025-09-29 11:46:20 UTC lsnjsmn._13: Next time ha, wag na wag ka nang magpapaulan, please. I know, wla akong karapatan to make decisions for you and i'm not ur parent, it's just, i'm so worried abt you and your health.
2025-09-29 11:44:03 UTC prinsz.dom: yeah, ik it's a bad reason
2025-09-29 11:43:28 UTC lsnjsmn._13: Hindi enough na reason yun, nak
2025-09-29 11:43:04 UTC lsnjsmn._13: No, don't say sorry. I'm just worried, yk.
2025-09-29 11:42:48 UTC lsnjsmn._13: Still, hindi ka dpat nagpaulan
2025-09-29 11:42:43 UTC prinsz.dom: yeah I know, sorry about that
2025-09-29 11:42:17 UTC lsnjsmn._13: Hm, kahit na po
2025-09-29 11:42:11 UTC prinsz.dom: (anong rason yun)
2025-09-29 11:41:58 UTC prinsz.dom: yeah I know it ain't good for my health, it's just that uhhhh, masarap ba
2025-09-29 11:41:16 UTC lsnjsmn._13: Hm, that's not good for your health kaya
2025-09-29 11:40:22 UTC lsnjsmn._13: Bat ka nagpaulan?
2025-09-29 11:40:14 UTC lsnjsmn._13: kagagaling mo lang sa sakit, dbaaa??
2025-09-29 11:39:56 UTC prinsz.dom: kaso anlamig
2025-09-29 11:39:48 UTC prinsz.dom: ansarap mabasa ng ulan
2025-09-29 11:39:31 UTC lsnjsmn._13: Yay, i saw u earlier mwehehehehehe
2025-09-29 10:02:01 UTC prinsz.dom: https://www.tiktokv.com/share/video/7496535742143859976/
2025-09-29 08:38:24 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7553921374612475158/
2025-09-28 16:18:25 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7546985326091226376/
2025-09-28 02:44:32 UTC prinsz.dom: https://www.tiktokv.com/share/video/7554829351183715602/
2025-09-27 16:06:16 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7553272602941345042/
2025-09-27 08:30:27 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7545976938859482423/
2025-09-27 06:44:43 UTC lsnjsmn._13: [https://media.tenor.com/QpTLQALtdskAAAAl/hii-wave.webp]
2025-09-26 23:47:00 UTC prinsz.dom: https://www.tiktokv.com/share/video/7553722947437956365/
2025-09-26 23:41:40 UTC prinsz.dom: https://www.tiktokv.com/share/video/7553298034600201503/
2025-09-26 16:28:49 UTC lsnjsmn._13: Sleepwell, eurieee! Have a sweet dreams :3
2025-09-26 16:01:52 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7553248316880948488/
2025-09-26 16:00:48 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7539366919388810514/
2025-09-26 15:55:01 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7554290167616523521/
2025-09-26 15:55:01 UTC lsnjsmn._13: Bcs ifydk, you're so important to me :)
2025-09-26 12:07:55 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7551058334716136711/
2025-09-26 04:44:26 UTC lsnjsmn._13: Oh okay, wag papalipas ng gutom haa?
2025-09-26 04:36:56 UTC prinsz.dom: hindi pa po, mamaya onti pa po ata
2025-09-26 04:36:19 UTC lsnjsmn._13: Did u ate naaa??
2025-09-26 04:35:48 UTC prinsz.dom: opo!!
2025-09-26 04:35:29 UTC lsnjsmn._13: Yess, kayo rin. Stay dry and safeee, always pray to the Lorddd :))
2025-09-26 04:35:04 UTC prinsz.dom: stay safe kayo a... malapit na ang bagyo..
2025-09-26 04:34:54 UTC prinsz.dom: good
2025-09-26 04:34:45 UTC lsnjsmn._13: How r uuuu??
2025-09-26 04:33:19 UTC prinsz.dom: hallo
2025-09-26 04:33:08 UTC lsnjsmn._13: HAIAIAIAIAIAIAI PRINSZ
2025-09-26 02:07:05 UTC prinsz.dom: https://www.tiktokv.com/share/video/7551868378432982284/
2025-09-25 16:02:43 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7514266368049450247/
2025-09-25 15:16:02 UTC lsnjsmn._13: [https://media.tenor.com/btiv2b2i_78AAAAl/good-night.webp]
2025-09-25 15:15:50 UTC lsnjsmn._13: Let's talk tomorrow, i miss talking to youuuuuu :))
2025-09-25 15:06:33 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7458890731478863112/
2025-09-25 15:05:03 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7518234050172128520/
2025-09-25 09:46:41 UTC prinsz.dom: https://www.tiktokv.com/share/video/7553744375323348237/
2025-09-24 22:24:46 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7514700806927420679/
2025-09-23 22:50:04 UTC prinsz.dom: https://www.tiktokv.com/share/video/7529673479960939798/
2025-09-23 16:00:26 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7536046200835935519/
2025-09-23 13:01:55 UTC prinsz.dom: [https://media.tenor.com/XUuYy2P-YB0AAAAl/mis-vidos-good-night.webp]
2025-09-23 13:01:40 UTC lsnjsmn._13: [https://media.tenor.com/inhg61kTkrwAAAAl/cute.webp]
2025-09-23 13:01:29 UTC prinsz.dom: sweet dreams, sleep well and sleep tight!!
2025-09-23 13:01:12 UTC prinsz.dom: goodnight po!!
2025-09-23 13:00:58 UTC lsnjsmn._13: good nightieee
2025-09-23 13:00:44 UTC prinsz.dom: sige po
2025-09-23 13:00:29 UTC lsnjsmn._13: tulog ka na ng maaga, u need to take a rest din kasii
2025-09-23 12:59:53 UTC prinsz.dom: thank you po!!
2025-09-23 12:59:43 UTC prinsz.dom: opo, pinapainom po ako, opoo
2025-09-23 12:55:57 UTC lsnjsmn._13: I'll pray for youuuuuu
2025-09-23 12:55:51 UTC lsnjsmn._13: pinapainom ka ba ng gamot? drink ka madaming water haaa
2025-09-23 09:51:09 UTC prinsz.dom: ok naman na ko, kaso mainit parin
2025-09-23 09:30:25 UTC lsnjsmn._13: are u ok na ba? kamusta na pakiramdam mo? hehe 🤓
2025-09-23 09:29:30 UTC lsnjsmn._13: HAIAIAIAIAIAI PRINSZ
2025-09-23 04:41:35 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7507161927253216530/
2025-09-23 03:12:35 UTC prinsz.dom: https://www.tiktokv.com/share/video/7436492831369284872/
2025-09-22 23:20:28 UTC prinsz.dom: https://www.tiktokv.com/share/video/7534383922008902942/
2025-09-22 09:59:07 UTC lsnjsmn._13: i saw ur mom's stories sa fb, get well sainyo ni cloud :) 🫂
2025-09-22 01:06:33 UTC prinsz.dom: https://www.tiktokv.com/share/video/7521200114724130066/
2025-09-21 22:54:58 UTC prinsz.dom: https://www.tiktokv.com/share/video/7524313227904191751/
2025-09-21 16:04:41 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7544693446469061906/
2025-09-21 14:05:30 UTC lsnjsmn._13: How's ur day? i miss youuuu
2025-09-21 12:05:26 UTC prinsz.dom: hallo
2025-09-21 11:14:40 UTC lsnjsmn._13: Haiaiaiaiaiai prinsz
2025-09-21 00:14:12 UTC prinsz.dom: https://www.tiktokv.com/share/video/7551272636098104584/
2025-09-21 00:07:44 UTC prinsz.dom: https://www.tiktokv.com/share/video/7530678311509445910/
2025-09-20 23:02:28 UTC prinsz.dom: https://www.tiktokv.com/share/video/7529935948021386510/
2025-09-20 16:44:40 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7535255379740019976/
2025-09-20 04:48:50 UTC prinsz.dom: https://www.tiktokv.com/share/video/7551074504861076766/
2025-09-20 01:06:12 UTC prinsz.dom: https://www.tiktokv.com/share/video/7524552014806797576/
2025-09-19 16:01:52 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7545808942073515285/
2025-09-19 13:16:15 UTC prinsz.dom: https://www.tiktokv.com/share/video/7550544742736612613/
2025-09-19 13:07:18 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7548720042548989191/
2025-09-19 02:38:07 UTC prinsz.dom: https://www.tiktokv.com/share/video/7489779706682674454/
2025-09-18 16:10:36 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7461513895253904645/
2025-09-18 12:51:15 UTC lsnjsmn._13: Whyyy?
2025-09-18 12:50:58 UTC prinsz.dom: A little bit down lately
2025-09-18 12:48:09 UTC lsnjsmn._13: How areee youuu??
2025-09-18 12:47:59 UTC lsnjsmn._13: I miss you, anyways!
2025-09-18 12:31:28 UTC lsnjsmn._13: [https://media.tenor.com/w20_DWM-wm4AAAAl/baby-cute.webp]
2025-09-18 09:29:13 UTC prinsz.dom: https://www.tiktokv.com/share/video/7548943598406929686/
2025-09-18 09:15:25 UTC prinsz.dom: https://www.tiktokv.com/share/video/7537024189413297439/
2025-09-17 21:14:23 UTC prinsz.dom: https://www.tiktokv.com/share/video/7468253570064846087/
2025-09-17 16:01:28 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7550487277286329621/
2025-09-16 22:24:11 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7502167472028519711/
2025-09-16 21:51:54 UTC prinsz.dom: https://www.tiktokv.com/share/video/7549202596200729864/
2025-09-16 12:56:10 UTC prinsz.dom: https://www.tiktokv.com/share/video/7532924023446015288/
2025-09-16 12:50:08 UTC prinsz.dom: https://www.tiktokv.com/share/video/7549212832265424129/
2025-09-15 16:03:34 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7430258692139912478/
2025-09-14 22:00:17 UTC prinsz.dom: https://www.tiktokv.com/share/video/7391298448072412432/
2025-09-14 16:03:18 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7498170229235666206/
2025-09-14 14:51:36 UTC lsnjsmn._13: THANK UU SMM >_<
2025-09-13 23:03:16 UTC prinsz.dom: https://www.tiktokv.com/share/video/7549328186992069921/
2025-09-13 16:07:19 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7535577638031609106/
2025-09-13 04:21:30 UTC prinsz.dom: https://www.tiktokv.com/share/video/7490200903174130962/
2025-09-13 03:23:09 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7528466812158102806/
2025-09-12 02:33:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7487378929595059478/
2025-09-12 02:33:36 UTC prinsz.dom: https://www.tiktokv.com/share/video/7482519111772245270/
2025-09-11 16:07:58 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7489642967418883374/
2025-09-11 15:46:44 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7547866515710676255/
2025-09-11 09:11:00 UTC prinsz.dom: https://www.tiktokv.com/share/video/7530329907604245782/
2025-09-11 09:10:00 UTC prinsz.dom: https://www.tiktokv.com/share/video/7548709761097764126/
2025-09-11 09:05:24 UTC prinsz.dom: https://www.tiktokv.com/share/video/7526876332714642710/
2025-09-11 09:04:41 UTC prinsz.dom: https://www.tiktokv.com/share/video/7548546601413840159/
2025-09-11 09:00:21 UTC prinsz.dom: https://www.tiktokv.com/share/video/7548638927347797255/
2025-09-11 08:58:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7547540455693552926/
2025-09-10 16:04:09 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7486981033162951982/
2025-09-10 08:32:20 UTC prinsz.dom: https://www.tiktokv.com/share/video/7545074123714727176/
2025-09-10 08:29:21 UTC prinsz.dom: https://www.tiktokv.com/share/video/7545519408685272351/
2025-09-10 08:26:25 UTC prinsz.dom: https://www.tiktokv.com/share/video/7547519156728483080/
2025-09-09 23:03:22 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7547767935687838994/
2025-09-09 21:05:12 UTC prinsz.dom: https://www.tiktokv.com/share/video/7485134729767963912/
2025-09-09 11:19:55 UTC prinsz.dom: https://www.tiktokv.com/share/video/7547951966412868885/
2025-09-09 10:29:07 UTC prinsz.dom: https://www.tiktokv.com/share/video/7547187402872294686/
2025-09-09 09:23:58 UTC prinsz.dom: https://www.tiktokv.com/share/video/7391298448072412432/
2025-09-09 09:22:57 UTC prinsz.dom: https://www.tiktokv.com/share/video/7527666319727004984/
2025-09-09 00:53:07 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7541127519790009622/
2025-09-07 21:44:21 UTC prinsz.dom: goodmorning!!
2025-09-07 16:01:52 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7500223875230338335/
2025-09-07 10:05:03 UTC prinsz.dom: nasimot na load ko, baka eto na yung last message for today
2025-09-07 09:59:09 UTC prinsz.dom: ubos na load ko, d ako maka-reply sa tg
2025-09-07 09:43:49 UTC prinsz.dom: https://www.tiktokv.com/share/video/7546273923378203959/
2025-09-07 04:09:23 UTC prinsz.dom: https://www.tiktokv.com/share/video/7546733516143267094/
2025-09-07 02:53:04 UTC prinsz.dom: https://www.tiktokv.com/share/video/7497234703108312342/
2025-09-07 02:52:01 UTC prinsz.dom: https://www.tiktokv.com/share/video/7483502574503578902/
2025-09-06 23:58:16 UTC prinsz.dom: https://www.tiktokv.com/share/video/7534171978408807697/
2025-09-06 16:15:13 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7460221780259654934/
2025-09-06 12:20:30 UTC lsnjsmn._13: Thankyouuusm
2025-09-06 12:20:22 UTC lsnjsmn._13: Okayyy po, noted :)))
2025-09-06 12:20:02 UTC prinsz.dom: ahh, sige basta wag ka papa-gutom ah... and advance eatwell!
2025-09-06 12:18:57 UTC lsnjsmn._13: Good to know pooo, hindi pa po ako nakain mweheheh
2025-09-06 12:18:23 UTC prinsz.dom: yes po, ikaw po? kumain Kana po?
2025-09-06 12:17:32 UTC prinsz.dom: sige po
2025-09-06 12:17:26 UTC lsnjsmn._13: Anyways, kumain ka na po?
2025-09-06 12:17:15 UTC lsnjsmn._13: Send mo nalang po sakin sa tg heheheheheheheh
2025-09-06 12:17:04 UTC lsnjsmn._13: Okayy langgg
2025-09-06 12:16:49 UTC prinsz.dom: mamaya onti, May tatapusin lang ako
2025-09-06 12:16:16 UTC lsnjsmn._13: Send mo po sakin sa tg
2025-09-06 12:16:08 UTC lsnjsmn._13: Ngayonn naaa??
2025-09-06 12:16:02 UTC lsnjsmn._13: YAYAYAYAYAYAYAYAYAY
2025-09-06 12:15:02 UTC prinsz.dom: sure!!
2025-09-06 12:14:19 UTC lsnjsmn._13: gawin po natin yung firstttt
2025-09-06 12:14:18 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7544855871852105016/
